listing_age_days,listing_longevity_ratio,salary_missing,repost_count,role_recycling_score,hiring_velocity,open_close_ratio,job_id,title,company,industry,location,posted_date,source,listing_age_days,salary_missing,status,seniority,raw_description_snippet
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,63EA366B,Data Scientist,ADM,IT Jobs,"Ahmedabad, Gujarat",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,DF4DD914,Data Scientist,ADM,IT Jobs,"Nagpur, Maharashtra",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,A51F432B,Data Scientist,ADM,IT Jobs,"Jaipur, Rajasthan",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,CE7528A1,Data Scientist,ADM,IT Jobs,"Pune, Maharashtra",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,85E92F80,Data Scientist,ADM,IT Jobs,"Raipur, Chhattisgarh",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,ED35B558,Data Scientist,ADM,IT Jobs,"Vijayawada, Krishna",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,7C0C60A7,Data Scientist,ADM,IT Jobs,"Allahabad, Uttar Pradesh",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,F113B439,Data Scientist,ADM,IT Jobs,"Chimur, Chandrapur",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,7B4E5403,Data Scientist,ADM,IT Jobs,"Thiruvananthapuram, Kerala",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,C74F6BC8,Data Scientist,ADM,IT Jobs,"Faridabad, Haryana",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,CC4883A7,Data Scientist,ADM,IT Jobs,"Daund, Pune",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,5AE3AE50,Data Scientist,ADM,IT Jobs,"Amritsar, Punjab",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,803B90E3,Data Scientist,ADM,IT Jobs,"Patna, Bihar",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,3C35C5FA,Data Scientist,ADM,IT Jobs,"Chennai, Tamil Nadu",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,9C1A35B2,Data Scientist,ADM,IT Jobs,"Noida, Ghaziabad",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,092D3FDF,Data Scientist,ADM,IT Jobs,"Kolkata, West Bengal",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,DE9BD0B4,Data Scientist,ADM,IT Jobs,"Madurai, Tamil Nadu",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,1AA14C57,Data Scientist,ADM,IT Jobs,"Lucknow, Uttar Pradesh",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,E38FDFFC,Data Scientist,ADM,IT Jobs,"Mumbai, Maharashtra",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,6D1BF851,Data Scientist,ADM,IT Jobs,"Indore, Madhya Pradesh",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,0B4DAD7E,Data Scientist,ADM,IT Jobs,"Bhubaneswar, Khordha",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.0027472527472527475,0.0027527321278454507,1.0,2.4166666666666665,1.000100010001,0.5789473684210527,-0.00011883488205861339,FA0E15E0,Data Scientist,ADM,IT Jobs,"Baramati, Pune",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Data Scientist Bengaluru, India Position Summary: The Data Scientist will lead the development of data-driven solutions by leveraging traditional data science techniques and recent advancements in Generative AI to bring value to ADM. The role is integral to the Digital & Innovation team, driving rap"
0.05494505494505495,0.054947500288459954,1.0,0.0,0.0,-0.01894736842105263,0.0055396711937097925,2B186765,Data Scientist,DevOn,IT Jobs,"Bangalore, Karnataka",2026-02-08,adzuna,0.05494505494505495,1.0,open,Mid-level,"Work Location Koramangala, Bengaluru Work Mode: Work from Office Business Objectives Maintain and enhance existing machine learning models in production. Build new use cases using advanced machine learning techniques to drive measurable business impact. Key Responsibilities Perform end-to-end data s"
0.0,0.0,1.0,0.0,0.0,0.0,-0.00041726233023588275,D312C04D,Data Scientist,DataE2E Technologies,IT Jobs,India,2026-02-28,adzuna,0.0,1.0,open,Mid-level,"Job Title: Data Scientist Role type: Full-time/Permanent Location: 100% Remote Job Description As a Data Scientist - Feasibility Advisor for AI, you will be the crucial link between our business ambitions and our technical capabilities in AI and Data Science. You will be responsible for evaluating t"
0.01098901098901099,0.010994445085466563,1.0,0.0,0.0,-0.01894736842105263,0.0007746604717655467,0167E569,Data Scientist,"h3 Technologies, LLC",IT Jobs,"Mumbai, Maharashtra",2026-02-24,adzuna,0.01098901098901099,1.0,open,Mid-level,Position – Senior Data Scientist ( Computer Vision ) Location -Mumbai Bhandup. Total Exp -6Years Data Scientist – We need hands on developer hence lets only look at Mid-level resource:- Experience of working with computer vision /Python / R / SQL / NoSql Must have experience with NLP / ML / AI Based
0.03021978021978022,0.03022236141559662,1.0,0.0,0.0,-0.01894736842105263,0.0028591851322373124,4C7D4042,Data Scientist,Cyann,IT Jobs,India,2026-02-17,adzuna,0.03021978021978022,1.0,open,Mid-level,"Company Description Cyann specializes in helping organizations modernize securely, scale responsibly, and establish AI-ready foundations through expert consulting, delivery, and long-term support. With deep operational experience, Cyann enables teams to work efficiently without compromising control."
0.0,0.0,1.0,0.0,0.0,-0.01894736842105263,-0.00041726233023588275,16CBD190,Data Scientist,Kagool,IT Jobs,India,2026-02-28,adzuna,0.0,1.0,open,Mid-level,About Kagool We are a fast-growing IT consultancy specialising in the transformation of complex Global enterprises. We are looking for passionate and hardworking individuals to help deliver for our global customer base. We embrace the opportunities of the future and work proactively to make good use
0.0027472527472527475,0.0027527321278454507,1.0,0.0,0.0,0.0,-0.00011883488205861339,4F2109AB,Data Scientist,Intellistaff Services Pvt. Ltd,IT Jobs,"Hyderabad, Telangana",2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,"Role: Data Scientist Experience: 7 Location: Hyderabad Fulltime - Hybrid Required: Bachelor’s or advanced degree in Data Science, Computer Science, Statistics, Mathematics, or a related quantitative field. Solid hands-on experience mid-level roles; 5 years for senior roles applying data science in b"
0.024725274725274728,0.024725138872863334,1.0,0.0,0.0,-0.01894736842105263,0.0022632237312365973,9FE6A41B,Data Scientist,"Williams-Sonoma, Inc.",IT Jobs,India,2026-02-19,adzuna,0.024725274725274728,1.0,open,Mid-level,Job Role - Sr. / Data Scientist Job Location - Pune (Hybrid) Job Description: Sr. / Data Scientist About the Role Williams-Sonoma is hiring a Sr. / Data Scientist to drive measurable business impact across our retail and digital ecosystem. This role is for a strong individual contributor who can lea
0.005494505494505494,0.0054972225427332815,1.0,0.0,0.0,-0.01894736842105263,0.00017869907076483208,F869B08A,Data Scientist,Somnetics ,IT Jobs,India,2026-02-26,adzuna,0.005494505494505494,1.0,open,Mid-level,"Job Description – Senior AI/ML Data Scientist Location : Pan-India (Kolkata preferred) Relevant Experience : 5–6 Years Requirements Bachelor’s/Master’s in CS, Data Science, or related field. 5–6 years in AI/ML & Data Science . Strong in Python, PyTorch, TensorFlow, Scikit-learn, Hugging Face . Hands"
0.005494505494505494,0.0054972225427332815,1.0,0.0,0.0,-0.01894736842105263,0.00017869907076483208,0DF5C9CB,Data Scientist,UsefulBI Corporation,IT Jobs,India,2026-02-26,adzuna,0.005494505494505494,1.0,open,Mid-level,"Job Title: Sr. Data Scientist Location: Bangalore / Lucknow / Pune Role Type: Full-time, Senior level About UsefulBI: UsefulBI is a leading AI-driven data solutions provider specializing in data engineering, cloud transformations, and AI powered analytics for Fortune 500 companies. We help businesse"
0.07142857142857142,0.07143092620370219,1.0,0.0,0.0,-0.01894736842105263,0.007326661901358113,D35CA238,Data Scientist,ProcDNA,IT Jobs,India,2026-02-02,adzuna,0.07142857142857142,1.0,open,Mid-level,"Job Overview As a Data Scientist, you will play a key role in delivering end-to-end data science solutions across pharmaceutical and healthcare engagements. The role demands a blend of technical depth, business acumen, and scientific curiosity. You will translate complex business problems into analy"
0.23626373626373628,0.23626518535612442,1.0,0.08333333333333333,0.034503450345034506,0.2968421052631579,0.025196568977841314,AAE66961,Data Scientist,Albertsons Companies India,IT Jobs,"Bangalore, Karnataka",2025-12-04,adzuna,0.23626373626373628,1.0,open,Mid-level,Position Title: Data Scientist Job Description: Roles & Responsibilities: Collaborate with business teams to develop production grade machine learning models on large-scale datasets and improve customers overall shopping experience Enhance and apply customer lifetime value models to support various 
0.03021978021978022,0.03022236141559662,1.0,0.0,0.0,-0.01894736842105263,0.0028591851322373124,96018E00,Data Scientist,Avahi,IT Jobs,India,2026-02-17,adzuna,0.03021978021978022,1.0,open,Mid-level,"We are looking a Senior Data Scientist with a strong focus on Generative AI and Large Language Models (LLMs) to build intelligent, scalable, and production-ready AI solutions. In this role, you will work on cutting-edge GenAI use cases, applying LLMs to real-world business problems while collaborati"
0.027472527472527476,0.02747787100070879,1.0,0.0,0.0,0.05263157894736842,0.0025616511794138673,3EF88357,Data Scientist,L&T Technology Services,IT Jobs,"Hyderabad, Telangana",2026-02-18,adzuna,0.027472527472527476,1.0,open,Mid-level,"Job Title: Data Science Engineer AI/ML Location: Hyderabad/Bangalore L&T Technology Services is seeking a Android Developer (Experience range - 5 years) of experience, proficient in: We are looking for an experienced Data Science AI & Gen AI with strong expertise in Large Language Models (LLMs), Vis"
0.005494505494505494,0.0054972225427332815,1.0,0.0,0.0,-0.01894736842105263,0.00017869907076483208,EE9F6B96,Data Scientist,The Judge Group,IT Jobs,"Chennai, Tamil Nadu",2026-02-26,adzuna,0.005494505494505494,1.0,open,Mid-level,"Skills Required : Python, Statistics, SQL, Machine Learning Skills Preferred : LLM, cloud, GCP Experience Required : Specialist Exp: 6 experience in relevant field Education Required: Bachelor's Degree, Master's Degree Employees in this job function are responsible for predicting and/ or extracting "
0.04670329670329671,0.04670578733083885,1.0,0.0,0.0,0.016842105263157894,0.004646175839885633,EF45A5FB,Data Scientist,ADP,IT Jobs,"Hyderabad, Telangana",2026-02-11,adzuna,0.04670329670329671,1.0,open,Mid-level,"ADP Private Limited. is hiring a Principal Data Scientist at Hyderabad location. Are you empathetic to client needs and inspired by transformation and impacting the lives of millions of people every day? Are you looking to join a dynamic, inclusive team environment with a culture of collaboration an"
0.07142857142857142,0.07143092620370219,1.0,0.0,0.0,0.0,0.007326661901358113,E52FC0B8,Data Scientist,YourTribe,IT Jobs,"Chennai, Tamil Nadu",2026-02-02,adzuna,0.07142857142857142,1.0,open,Mid-level,"Job Description We are seeking a Data Scientist to work on product, customer, and business data for a scalable B2B SaaS platform. The role focuses on transforming large volumes of structured and semi-structured data into actionable insights, predictive models, and experimentation frameworks that dir"
0.05494505494505495,0.054947500288459954,1.0,0.0,0.0,0.016842105263157894,0.0055396711937097925,268444FE,Data Scientist,Brace Infotech Private Ltd,IT Jobs,India,2026-02-08,adzuna,0.05494505494505495,1.0,open,Mid-level,"Roles & responsibilities : Collaborate with internal stakeholders and build production grade models and machine learning algorithms on large-scale datasets Apply machine learning to generate customer behavior segmentation, to enhance recommendation engines and deliver personalized user experience on"
0.005494505494505494,0.0054972225427332815,1.0,0.0,0.0,-0.01894736842105263,0.00017869907076483208,F53CA8FE,Data Scientist,Garden City Games,IT Jobs,India,2026-02-26,adzuna,0.005494505494505494,1.0,open,Mid-level,"Garden City Games – Data Scientist https://www.gardencity.games About Us Garden City Games develops free-to-play mobile and social games enjoyed by millions of players worldwide. Based in Bangalore, the studio is home to over 100 talented professionals dedicated to creating exceptional gaming experi"
0.008241758241758242,0.008241712957621113,1.0,0.0,0.0,-0.01894736842105263,0.00047623302358827733,983C93DA,Data Scientist,MNC Group,IT Jobs,"Mumbai, Maharashtra",2026-02-25,adzuna,0.008241758241758242,1.0,open,Mid-level,"PURPOSE OF THE JOB To lead development and scaling-up of production-ready AI systems. To combine traditional software engineering (frontend/backend) with python, machine learning, LLMs, and MLOps to build, deploy, and maintain end-to-end AI-powered applications. This role needs hands-on technical ex"
0.05219780219780221,0.052203009873572126,1.0,0.0,0.0,-0.01894736842105263,0.005242137240886347,C13037B5,Data Scientist,NOBL Q,IT Jobs,India,2026-02-09,adzuna,0.05219780219780221,1.0,open,Mid-level,"Data Scientist Job Description Data Scientist — Machine Learning / Deep Learning (PyTorch or TensorFlow) Role summary We are seeking an experienced Data Scientist for Cyber Analytics & AI team to design, build, and deploy machine learning and deep learning solutions for client engagements. You’ll le"
0.008241758241758242,0.008241712957621113,1.0,0.0,0.0,-0.01894736842105263,0.00047623302358827733,275E142D,Data Scientist,Tata NYK Shipping  Pvt. Ltd.,"Energy, Oil & Gas Jobs","Mumbai, Maharashtra",2026-02-25,adzuna,0.008241758241758242,1.0,open,Mid-level,"Hiring: Data Scientist (Contract Role) Mumbai / Kolkata (Preferred) | Open to Pan India We are looking for a Data Scientist to build and manage our core analytical and predictive capabilities across market intelligence, operational performance, commercial insights, and organizational analytics. This"
0.03021978021978022,0.03022236141559662,1.0,0.0,0.0,0.15789473684210525,0.0028591851322373124,A6A0836F,Data Scientist,HCLTech,IT Jobs,"Bangalore, Karnataka",2026-02-17,adzuna,0.03021978021978022,1.0,open,Mid-level,"We are seeking a highly experienced Senior Data Scientist to lead the design, development, and deployment of advanced AI/ML models. You will drive innovation across predictive analytics, GenAI integration, and scalable ML pipelines, contributing to strategic decision-making and product development. "
0.027472527472527476,0.02747787100070879,1.0,0.0,0.0,0.05263157894736842,0.0025616511794138673,AC0A7654,Data Scientist,Mount Talent Consulting Pvt Ltd.,IT Jobs,India,2026-02-18,adzuna,0.027472527472527476,1.0,open,Mid-level," We’re Hiring: Deputy Manager - Data Scientist / Machine Learning  Experience: 6–9 Years  Education: B.Tech Location: Pune  Industry: Off-Highway Equipment/ Automobile/ Heavy industries ✨ What We’re Looking For Experience in Data Science, Machine Learning, Deep Learning, GenAI, or Advanced Analytics"
0.0027472527472527475,0.0027527321278454507,1.0,0.0,0.0,0.12210526315789473,-0.00011883488205861339,FAD23A3A,Data Scientist,Recro,IT Jobs,India,2026-02-27,adzuna,0.0027472527472527475,1.0,open,Mid-level,Speech Data Scientist – AI-First Enterprise Platform  Bangalore | 5 Years Experience About the Role We are seeking a highly skilled Speech Data Scientist to architect and deploy next-generation speech intelligence systems powering large-scale healthcare and insurance automation. You will design prod
0.05494505494505495,0.054947500288459954,1.0,0.0,0.0,-0.01894736842105263,0.0055396711937097925,E67F81E2,Data Scientist,Rakuten Symphony,IT Jobs,"Bangalore, Karnataka",2026-02-08,adzuna,0.05494505494505495,1.0,open,Mid-level,"Why should you choose us? Rakuten Symphony is reimagining telecom, changing supply chain norms and disrupting outmoded thinking that threatens the industry’s pursuit of rapid innovation and growth. Based on proven modern infrastructure practices, its open interface platforms make it possible to laun"
0.005494505494505494,0.0054972225427332815,1.0,0.0,0.0,0.0,0.00017869907076483208,0B33049A,Data Scientist,Straive,IT Jobs,"Bangalore, Karnataka",2026-02-26,adzuna,0.005494505494505494,1.0,open,Mid-level,"Job Title: Data Scientist – Retail / Loyalty / CRM Analytics Experience: 3–5 Years Location: India (Pune/Bangalore/Chennai/Gurugram) Employment Type: Full-time About the Role We are looking for a Data Scientist with strong experience in Retail, Loyalty, or CRM analytics to drive customer growth and "
0.06318681318681318,0.06318921324608107,1.0,0.08333333333333333,0.034503450345034506,0.016842105263157894,0.006433166547533954,951981F9,Data Scientist,EXL,IT Jobs,India,2026-02-05,adzuna,0.06318681318681318,1.0,open,Mid-level,"About the Role We are seeking a highly skilled Data Scientist – Generative AI & LLMs to design, develop, and deploy cutting-edge AI solutions using Large Language Models and Generative AI techniques . The role focuses on building scalable, production-grade AI systems that deliver measurable business"
0.07142857142857142,0.07143092620370219,1.0,0.0,0.0,-0.01894736842105263,0.007326661901358113,6BBDA5C6,Data Scientist,SMC Squared India,IT Jobs,"Bangalore, Karnataka",2026-02-02,adzuna,0.07142857142857142,1.0,open,Mid-level,Job Title: Data Scientist I Location: Bangalore – Bhartiya City Tech Park Experience: 3 to 7 Years (Min 3y relevant) Job Type: Full time/ Permanent Notice Period: Immediate to 15 days. Transportation: 2-way cab will be provided Job Summary: Our technology firm which develops next-generation financia
